"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","vimal patel","","Verified Purchase","Colour: Blue | Size name: 6GB RAM & 128GB Storage","B08XJG8MQM","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJG8MQM?formatType=current_format","1.0","March 21, 2021","India","Product is okay But I cancelled order to get discount by paying for the same product by credit card. Disappointed that it was rejected.","","Payment issue","7","https://www.amazon.in/gp/profile/amzn1.account.AH4B4XIM77ZSW3DMYAQ4SFP5BS4A","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=8&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R17WPTXSJ4K0RJ?ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","VR","","Verified Purchase","Colour: Blue | Size name: 6GB RAM & 128GB Storage","B08XJG8MQM","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJG8MQM/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","August 02, 2021","India","This phone is not listed on Exchange models while buying a new phone which means Samsung has delisted its own product. That's how Junk this product is for Samsung. Amazon says exchange is listed by seller. We buy from Amazon and not Samsung. Add some more money and buy better products then electronic junks on Sale especially Mobile Phones. Sale period defective and faulty units are rolled out otherwise a new product cannot have problems within a month. There are only 2 buttons in a smart phone and that also most important one goes bad or was missing parts. You will waste money even in warranty - they charge pickup drop as travelling 10kms during covid and wasting half day in queue is a disaster. That's why Samsung sales suffer in Mobile phone markets ------------------------------------------ within 20 days the fingerprint scanner button stops working. initially looked good. it seems they are reselling used phones which can work until return window is closed. Amazon has zero liability post return window and they dumped junk","","Don't Buy, No Exchange","","https://www.amazon.in/gp/profile/amzn1.account.AHCOIE2C73SEAXPL4OEPL5HQOPMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=10&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R2VHEOHHZXAUBD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Amazon Customer","","Verified Purchase","Colour: Blue | Size name: 4GB RAM & 64GB Storage","B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","May 08, 2021","India","The features offered by this device at the price range are fabulous. There is no lag during the usage. The display is good for watching youtube, netflix etc. The camera is decent w.r.t. the price at which you get it. For gaming, it is optimized for no lag. Perfect optimized performance at this price range. Call quality and speakers are good enough.","","Value for money","1","https://www.amazon.in/gp/profile/amzn1.account.AHKZHC4UQD2ZWWYEQC2Q6OSOBEAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=12&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R3D9GHX6K4UMTL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Karan M.","","Verified Purchase","Colour: Blue | Size name: 6GB RAM & 128GB Storage","B08XJG8MQM","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJG8MQM/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 23, 2021","India","Its like a pure Samsung stock Android phone Everything is customisable ,its easy to use no lags or glitches Games run smoothly COD , Asphalt 9 etc Call Quality is good There is no wifi 6 feature ( not everyone has wifi 6 at home yet) Overall a great simple phone must buy!!!! Just Rs 10,000/-","","Overall Basic Phone by Samsung","3","https://www.amazon.in/gp/profile/amzn1.account.AF25OC2DSOURNRYJI6ZXZ3KUVC4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=10&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R1ZGPDCAS7VYOF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Suman Basu","","Verified Purchase","Colour: White | Size name: 6GB RAM & 128GB Storage","B08XGMNKYW","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XGMNKYW/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","March 21, 2021","India","Not worth buying....faulty software, poor display quality, single band wifi doesn't support 5ghz WIFI band. Gyro sensor missing and many more. DONT GO BY PAID REVIEWS IN YOU TUBE","","Put your money somewhere else","275","https://www.amazon.in/gp/profile/amzn1.account.AHAK4DKTATN3QE6ASKETC5FJF3HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/RZ0AT1XIDC6JD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Deepak Singh Sharma","","Verified Purchase","Colour: Black | Size name: 4GB RAM & 64GB Storage","B08XJCMGL7","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJCMGL7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","July 22, 2021","India","I am Samsung user for longest time and despite some negetive reviews, I say best value for money. Only downside are its heavy, but you get use to it and the screen quality. Yes, side by side my other Samsung its a let down, but of its own it's absolutely fine. So, if high quality OLED is must for you then get the one of the other models. Rest no hang issues, does not heat, brilliant battery (as a backup phone on extreme power saver mode it lasted over 5 days!).","","Very nice phone, great value.","1","https://www.amazon.in/gp/profile/amzn1.account.AGUNHBC5ET3NZYAVZUL4H5UV3VYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=9&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R100Q4L2C8D6CS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Shantanu Verma","","Verified Purchase","Colour: Blue | Size name: 6GB RAM & 128GB Storage","B08XJG8MQM","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJG8MQM/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","May 21, 2021","India","Good quality Samsung phone for general use (6gb ram/128gb). Android 11 out of the box, which is important for security and software compliance/updates for a londer time. Good camera. Excellent battery life (2.5- 3 days with non gaming, sparse content viewing). Better than cheap chinese wannabes in quality and comes with Samsung reliability amd latest Android 11, even though it may be nominally behind in a specification or two..","","Latest Android 11 device, as expected in all respects.","","https://www.amazon.in/gp/profile/amzn1.account.AGO63YTRF7HOQ5QSTJ27DXBW2QXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=13&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R12OAV0JWXDU34/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Amazon Customer","","Verified Purchase","Colour: Blue | Size name: 4GB RAM & 64GB Storage","B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 21, 2021","India","A very satisfying experience with the device so far. Pros: 1. Long battery life- I am a moderate user who does everything except gaming. That said , the battery lasts up to 2 full days. 2. Decent cameras for the price. Pictures are satisfactory but could be better. 3. Very responsive finger print sensor. 4. Good sound quality, although dolby's impact is not much pronounced 5. UI is great and snappy. Lots of customization options. 6. The display is good and smooth with 90hz refresh rate. It does make the difference. 7. Fast charging works fine. Cons: 1. The weight of the phone is on the heavier side @ 220 gms 2. The display could have been a full HD+ @ 1080p 3. No led notification light. All though there are apps that can do the job on an AMOLED screen. Overall, a good package.","","It's a budget package. A good phone to buy in the ₹ 10k bracket.","30","https://www.amazon.in/gp/profile/amzn1.account.AFFLQ7WPFJYNWCDESUURXORY22NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R21XHL8G7G8WXL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Ani A.","","Verified Purchase","Colour: Black | Size name: 4GB RAM & 64GB Storage","B08XJCMGL7","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJCMGL7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","June 13, 2021","India","It's just 2 days of buying this phone so overall review is not possible. Few things which I want to tell about the phone. It looks and gives feeling of strong built. It's slightly heavier (though I like such phones). Battery backup is superb. Camera quality is good at this price option, front camera has noise in pictures which is common in low budget phones. Display and sound is also justifying the price. With smooth touchscreen it's overall a good budget phone which gives you a feeling of premium built and fair quality. My reason to buy this phone was the strong built quality and simple yet good design (it does not slip from hands). I got instant discount of 1000/- on buying it with HDFC card.","","Good buy at this price. Strong and appealing design.","","https://www.amazon.in/gp/profile/amzn1.account.AFUQZY2JVEGDLKPBGNE6UYMZUECQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=25&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R3NJ2RX4NSZS8E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Amazon Customer","","Verified Purchase","Colour: White | Size name: 4GB RAM & 64GB Storage","B08XJGNQS7","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJGNQS7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","March 26, 2021","India","Recently I bought this galaxym12 for Rs.11k. Overall ok. But onething have to remember thst is thickness of the phone. Its 10mm THICK. Just like a brick in your pocket. Overall dimension of the phone also big. Hight , width, especialy thickness. Before i bought i didn't noticed the sizes of the this piece. Thats my mistake too. But u guys please concern about this review before you buy. Otherthan size completly ok at this price.","","Awsome phone with brick size.","3","https://www.amazon.in/gp/profile/amzn1.account.AGC233ZYKWG7VIONPZZQPKVAB6CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R2VKQQK2X9MXZY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","PIYUSH BHANDARI","","Verified Purchase","Colour: Black | Size name: 4GB RAM & 64GB Storage","B08XJCMGL7","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJCMGL7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","April 16, 2021","India","Fingerprint reader is really good and quick Battery life is good too Camera quality is decent, since I m not much into photography I am good Processor isn't powerful enough to run heavy games , but it don't play heavy games, so this mobile is perfect for me Absence of secure folder is kinda heartbreaking but nothing that we can't manage","","Perfect budget phone for non gamers","","https://www.amazon.in/gp/profile/amzn1.account.AF7YQR5DTL7PIV2DVNFO3UBKCYBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=17&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R2LQYAWS33QD98/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Ankit Shah","","Verified Purchase","Colour: White | Size name: 4GB RAM & 64GB Storage","B08XJGNQS7","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJGNQS7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","July 06, 2021","India","Decent phone at 9,000 (after bank offers). The processor and display are not upto the standard. But given that this phone has knox security, I have little to complain about. This phone is strictly for old people who just needs a secure phone for day to day usage like messaging, calling, etc. Not recommended for any user who wants to do a lot of multitasking or gaming.","","Basic knox secured Samsung phone","","https://www.amazon.in/gp/profile/amzn1.account.AFCF6U4BEWAWWDBDHHOMGN4IFCRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=20&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R3B0A8SOI9IR5C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","sachin dev","","Verified Purchase","Colour: Black | Size name: 4GB RAM & 64GB Storage","B08XJCMGL7","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJCMGL7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","April 16, 2021","India","First of the phone was a worth purchase and best budget promise by samsung. For a normal user epecially for middle aged one's and new android experiencing one's it is a better choise, why because of the branded non chinese mobile. Perfomance : 1.Camera quality : primary camera is best and give awesome clicks but not impressed in secondary, but i repeat its a budget based handset by samsung.. 2.Finger print reader: take a few seconds some times, but in a wide range it is fast. 3.Battery life : its awesome no word to say... And fast charging 15w A negative portion is weight, its weight is about 221 gm it's heavier i noted this here because, samsung introduced m21 model with more specifications and perfomance carrying the same monster typical battery 6000 mah but weighing only around188gm is very lite weight and easy to handle (remember the prize difference).Overall my conclusion is the product is worth for money. I am completely satisfied, why because i had that much money.... So no over expectations, thank you samsung. And especially thankyou Amazon for best service again.","","Think🤔","","https://www.amazon.in/gp/profile/amzn1.account.AETY7KI627CJ7ZKYGUOAOPOUUQUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=17&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R38KN1SEZGGVZH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Rahie","","Verified Purchase","Colour: White | Size name: 6GB RAM & 128GB Storage","B08XGMNKYW","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XGMNKYW/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","March 24, 2021","India","The phone has good battery better than most other phones. The performance is not upto the mark. Camera doesn’t look like 48 pixel. Writing 48 pixel camera, 6GB RAM and not experiencing such level of performance based on specs raises doubts on Samsung. Definitely compare with other phones in the before marking a purchase decision","","Think once before you choose to buy","1","https://www.amazon.in/gp/profile/amzn1.account.AE466RTE2COMXK6F2UISEL6HWJEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=16&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/RYBN3OUZBTOCZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Ashish kumar prajapati","","Verified Purchase","Colour: Blue | Size name: 4GB RAM & 64GB Storage","B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","March 21, 2021","India","Dislike","","Very poor performance","45","https://www.amazon.in/gp/profile/amzn1.account.AFHUZTBJGEKUHVPWM3MYDFPJJ7QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R2CTWW9I0X8RDT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
